WKT,id,Lokasi,luas,layer,path,Baseline,Kawasan,Kode_RT_RW
"POLYGON ((120.270876894242 -5.10941889969521,120.270902612806 -5.10942779129149,120.271022629535 -5.10943969493595,120.271178577276 -5.10941106275747,120.271274627427 -5.1093934278209,120.271405480854 -5.10937676782797,120.271434027712 -5.10937313329601,120.27145342995 -5.10937066303901,120.271508856109 -5.10936360627936,120.271684182044 -5.10934128405963,120.271677406077 -5.10938056391851,120.271612045849 -5.11001102800567,120.271142914823 -5.10995056903587,120.270696175865 -5.10986023810463,120.270852428954 -5.10943075540513,120.270876894242 -5.10941889969521))",0,RT01_RW01 KOKOE,0.592976324451080,RT001-RW002,,RT01_RW02 KOKOE,Kawasan Minapolitan Lappa,RT001-RW002
"POLYGON ((120.268523129548 -5.10790191492734,120.268554937568 -5.10770762322253,120.268564931036 -5.10765111293877,120.269502959031 -5.10793679654415,120.269539131086 -5.10795473663255,120.26983350712 -5.1072812917488,120.269852706742 -5.10721872087255,120.269992729348 -5.10726235290432,120.270365713036 -5.10736292325667,120.270288958844 -5.10758208046678,120.270016103838 -5.1081619056755,120.26984423298 -5.10854419471136,120.269638832922 -5.10907550337367,120.26959502339 -5.1090629175309,120.269542904378 -5.10906249200151,120.269299934453 -5.10900407591502,120.269084324906 -5.10896012162697,120.268915161352 -5.10892831955846,120.268877076158 -5.10891261656054,120.268878633022 -5.10882655119053,120.268903004107 -5.10870232876787,120.268925985449 -5.10862472275605,120.268850804029 -5.10857212001482,120.268595181633 -5.10847388322047,120.268449647247 -5.10841948684387,120.26844962132 -5.10836782502558,120.268475468249 -5.10817666407029,120.268523129548 -5.10790191492734))",0,RT03_RW01 LAPPAE,2.216697110860972,RT001-RW011,,RT02_RW011 LAPPAE,Kawasan Minapolitan Lappa,RT001-RW011
"POLYGON ((120.268706823838 -5.10696718562851,120.268708328205 -5.1069607295029,120.268721693967 -5.10690336913207,120.269134399633 -5.10701769734869,120.269686950496 -5.10717067567678,120.269852706742 -5.10721872087255,120.26983350712 -5.1072812917488,120.269584180383 -5.10785167739656,120.269539131086 -5.10795473663255,120.269502959031 -5.10793679654411,120.268564931036 -5.10765111293879,120.268598844459 -5.10748377902751,120.268681621773 -5.1070753424859,120.268706823838 -5.10696718562851))",0,RT02_RW01 LAPPAE,1.050765463556466,RT003-RW004,,RT03_RW04 LAPPAE,Kawasan Minapolitan Lappa,RT003-RW004
"POLYGON ((120.267696341161 -5.10691023952997,120.267723148625 -5.10670148532048,120.267735724742 -5.10661943636472,120.268415638839 -5.10682077568051,120.268721693967 -5.10690336913207,120.268681621773 -5.1070753424859,120.26856107071 -5.10767016035159,120.268523129548 -5.10790191492734,120.268475468249 -5.10817666407029,120.26844962132 -5.10836782502558,120.268399927699 -5.1083497063707,120.268311541801 -5.10831583275441,120.268217452816 -5.10829271851416,120.268166116533 -5.1083092360359,120.268056092945 -5.10840478938685,120.268040254872 -5.10846888929869,120.268013560025 -5.10857875638165,120.267978293136 -5.10857133453115,120.267835467779 -5.10854127718365,120.267851813507 -5.10848482265255,120.267355684971 -5.10832656420556,120.267554521353 -5.10751596421115,120.267696341161 -5.10691023952997))",0,RT01_RW01 LAPPAE,2.116259979377775,RT002-RW003,,RT02_RW04 LAPPAE,Kawasan Minapolitan Lappa,RT002-RW003
"POLYGON ((120.267800979916 -5.10375597047133,120.267937016968 -5.10354519624213,120.268016228252 -5.10344505434932,120.268067567708 -5.10348400524032,120.268067294432 -5.10354855804328,120.268330798958 -5.10382510984499,120.268209543221 -5.10407994058714,120.268120041092 -5.1042689179236,120.268020305651 -5.10450949482457,120.267967933519 -5.1047144100047,120.267895252723 -5.10498522718192,120.267820685494 -5.10536362620106,120.267790249638 -5.10579385625448,120.267718144794 -5.10660405981091,120.267650125637 -5.10659697125312,120.267239294141 -5.10650303738182,120.266630515585 -5.10633977625989,120.266224136592 -5.10635525899592,120.266085204891 -5.10643083558587,120.265944654213 -5.10647313392328,120.26569531284 -5.10656818467483,120.265219958453 -5.10665509913017,120.264700357278 -5.10671743750614,120.264651416033 -5.10645040652518,120.264762625504 -5.1064219810466,120.264757780695 -5.10619659717568,120.264754421755 -5.10604939034504,120.264754421757 -5.1059673634561,120.264738373498 -5.10584970984338,120.264994806915 -5.10576903491187,120.265017847282 -5.10592176653667,120.26527906882 -5.10587353272577,120.265340775303 -5.10620506842382,120.265389261328 -5.10622001644108,120.2657352321 -5.10620997961319,120.266091279691 -5.10604604473481,120.266914163811 -5.10602658336082,120.267005680956 -5.1054592564471,120.267339670219 -5.10549355799099,120.267339599086 -5.10547951870223,120.267344904226 -5.10541338394076,120.267365320809 -5.10519763876789,120.267394548232 -5.1045304815281,120.267525546874 -5.1045137534374,120.267619597181 -5.10452713591001,120.26763303294 -5.10442676735873,120.267656545516 -5.10434981812549,120.267683417033 -5.10423941268773,120.267780826279 -5.10416915467199,120.267928619619 -5.10398012711522,120.267943734847 -5.10387474004613,120.267800979916 -5.10375597047133))",0,RT02_RW03 LAPPAE,3.425932127459719,RT004-RW003,,RT04_RW03 LAPPAE,Kawasan Minapolitan Lappa,RT004-RW003
"POLYGON ((120.270902612806 -5.10942779129149,120.271050309601 -5.10906886567782,120.271267237217 -5.10851988338015,120.27143251489 -5.10815224134004,120.27146192235 -5.10806975908347,120.271571587893 -5.10811353095611,120.271950683527 -5.10827742986601,120.271967627545 -5.10828475546835,120.271919022512 -5.10836152635137,120.271796054915 -5.10860472237494,120.271747398671 -5.10882500854849,120.27168016459 -5.10928760926656,120.271684182044 -5.10934128405963,120.271508816076 -5.10936361137629,120.271274627427 -5.1093934278209,120.271178577276 -5.10941106275747,120.271022629535 -5.10943969493595,120.270902612806 -5.10942779129149))",0,RT01_RW03 LENGKONG,0.933563901866229,RT003-RW002,,RT03_RW02 LENGKONG,Kawasan Minapolitan Lappa,RT003-RW002
"POLYGON ((120.269776602857 -5.10911508265728,120.269777206615 -5.10911355329863,120.269638975863 -5.10907513362854,120.26984423298 -5.10854419471136,120.270016103838 -5.1081619056755,120.270288958844 -5.10758208046678,120.270294005459 -5.10756767081316,120.270374193023 -5.10760133973354,120.27044729698 -5.10763203439996,120.270731398246 -5.10775132188598,120.271293073673 -5.10800236483249,120.271307100178 -5.10800796337256,120.271340772989 -5.10802140353956,120.27146192235 -5.10806975908347,120.27143251489 -5.10815224134004,120.271267237217 -5.10851988338015,120.271223243277 -5.10863121971264,120.271050309601 -5.10906886567782,120.270902612806 -5.10942779129149,120.270876894242 -5.10941889969521,120.270852428954 -5.10943075540513,120.270778761661 -5.1094100073701,120.27049041853 -5.10932879684634,120.270153243202 -5.10922328575813,120.269776602857 -5.10911508265728))",0,RT03_RW03 LENGKONG,2.492607425208652,RT005-RW005,,RT05_RW05 LENGKONG,Kawasan Minapolitan Lappa,RT005-RW005
"POLYGON ((120.270294005459 -5.10756767081316,120.270365713036 -5.10736292325667,120.270381488192 -5.10732489578447,120.270736430968 -5.10745427488989,120.270768965847 -5.10740019623899,120.271083904442 -5.10686445894218,120.271416536216 -5.10701954083729,120.271749167989 -5.10743896668386,120.272279963373 -5.10779142516629,120.271967627545 -5.10828475546835,120.271571587893 -5.10811353095611,120.271293073673 -5.10800236483249,120.270731398246 -5.10775132188598,120.270294005459 -5.10756767081316))",0,RT02_RW03 LENGKONG,1.545497158033814,RT004-RW002,,RT04_RW02 LENGKONG,Kawasan Minapolitan Lappa,RT004-RW002
"POLYGON ((120.265172000642 -5.11717739184949,120.265436568564 -5.11624937675061,120.265577655091 -5.11568586556692,120.265870129377 -5.11575624901198,120.265897348867 -5.11562363819419,120.266255703774 -5.11570167554012,120.266285868766 -5.11570650418286,120.266288323956 -5.11564323901108,120.26665531756 -5.11569501417362,120.266714832633 -5.11571798161039,120.266804031183 -5.11605069527571,120.266887425928 -5.11634632548953,120.266852573157 -5.11637925402155,120.266769719518 -5.1164332259326,120.266730897781 -5.11670787626925,120.266531932387 -5.11665293629466,120.26651863989 -5.11671653359806,120.266450881632 -5.11669839594436,120.266350723066 -5.11667158530415,120.266334040293 -5.11674125496455,120.266319024404 -5.11683642091372,120.26620517399 -5.11681216107899,120.266007283721 -5.11678144960876,120.265966999554 -5.11691294016124,120.265941230771 -5.11690636368875,120.26582980073 -5.11687792552294,120.265812625159 -5.11694134793544,120.265772629556 -5.11708903535464,120.265752179637 -5.11708723865825,120.265635333222 -5.11707697271163,120.265620477456 -5.11713440683511,120.265583937475 -5.11727567456513,120.265554761192 -5.1172650320605,120.265172000642 -5.11717739184949))",0,RT01_RW02 BARU,2.088251677636348,RT001 -RW005,D:/PROYEK/RP2KPKPK SINJAI/DRAFT RP2KPKPK SINJAI 2023/DELINIASI KUMUH SK 2023 EDIT/KEL. LAPPA/BARU.shx|layername=BARU,RT01_RW05 BARU,Kawasan Minapolitan Lappa,RT001 -RW005
"POLYGON ((120.265152487192 -5.10749921506947,120.265238077948 -5.10750516280741,120.265449069113 -5.10752300602089,120.265616269659 -5.10756464018375,120.265857118064 -5.10767764718365,120.26657966328 -5.10802063321917,120.267271356015 -5.10835866262953,120.267148937332 -5.10897093289364,120.267131781191 -5.10905673833496,120.266980411426 -5.10962355941258,120.266453201836 -5.10936976687953,120.266612749272 -5.10892529420608,120.266086182289 -5.10869253896818,120.265924161679 -5.10916115276291,120.265646857173 -5.1090618439063,120.265533115071 -5.10887992596209,120.265491068125 -5.10879495128327,120.265487952344 -5.10840702576091,120.265254268771 -5.10783289555692,120.265152487192 -5.10749921506947))",0,RT01_RW03 BARU,2.730952274849294,RT002-RW005,D:/PROYEK/RP2KPKPK SINJAI/DRAFT RP2KPKPK SINJAI 2023/DELINIASI KUMUH SK 2023 EDIT/KEL. LAPPA/BARU.shx|layername=BARU,RT02_RW05 BARU,Kawasan Minapolitan Lappa,RT002-RW005
"POLYGON ((120.273524356072 -5.1089006131316,120.272606949455 -5.10856025093033,120.271967627545 -5.10828475546834,120.272279963373 -5.10779142516629,120.272326850299 -5.10771564660892,120.272371967906 -5.1076997859795,120.272711676952 -5.10784253163018,120.273071290825 -5.10797206006345,120.273554314624 -5.10819278702716,120.273783883627 -5.108309098211,120.273524356072 -5.1089006131316))",0,RT03_RW02 LENGKONG,1.379837598079687,RT004-RW001,D:/PROYEK/RP2KPKPK SINJAI/DRAFT RP2KPKPK SINJAI 2023/DELINIASI KUMUH SK 2023 EDIT/KEL. LAPPA/LENGKONG.shx|layername=LENGKONG,RT04_RW01 LENGKONG,Kawasan Minapolitan Lappa,RT004-RW001
"POLYGON ((120.275832853347 -5.11624596257705,120.276046056716 -5.11628419459431,120.276148694737 -5.11618445889231,120.276225047411 -5.11616201835722,120.276430323454 -5.11598249404816,120.276568008604 -5.1160510623666,120.276588035535 -5.11611339719517,120.276746999299 -5.11620565273028,120.276805828409 -5.11619817255226,120.277133769403 -5.11627297432862,120.277106232373 -5.11642382455098,120.276899704647 -5.11639265715258,120.27671195217 -5.11633904922378,120.276529206425 -5.11659586856286,120.276494159296 -5.11677788609027,120.276367739294 -5.11706836600964,120.276193755332 -5.1170284717796,120.276141184638 -5.11707958626141,120.276129919489 -5.11724040984822,120.276260094541 -5.117253292356,120.276285128204 -5.11732643175015,120.276428654543 -5.11737131273788,120.276306824046 -5.11770542665862,120.275963028398 -5.1177286982685,120.275932988002 -5.11762065150122,120.275677644632 -5.11760236666188,120.275639259681 -5.11726492816927,120.275524104829 -5.11724664331976,120.275582516711 -5.11711698709916,120.27559920582 -5.11693413853826,120.275420632352 -5.11691751593922,120.275408949976 -5.11681113129517,120.275597536909 -5.11682442937663,120.275570834334 -5.11654683186854,120.275756083445 -5.11653852056404,120.275749407802 -5.1164072019387,120.275170295715 -5.11598498744169,120.275248734528 -5.11584868191467,120.275467361858 -5.11595506671874,120.275512422452 -5.11587527811734,120.275632584038 -5.11592847051937,120.275734387603 -5.11562760093718,120.275422301263 -5.1154946198613,120.275445666016 -5.11533171800568,120.275612557107 -5.11514055761205,120.275839528991 -5.11498762925604,120.276078183251 -5.11503417267261,120.275832853347 -5.11624596257705))",0,RT01_RW02 TALIBUNGING,2.288504673248140,RT001-RW009,D:/PROYEK/RP2KPKPK SINJAI/DRAFT RP2KPKPK SINJAI 2023/DELINIASI KUMUH SK 2023 EDIT/KEL. LAPPA/RT01_RW02 TALIBUNGING.shx|layername=RT01_RW02 TALIBUNGING,RT01_RW09 TALIBUNGING,Kawasan Minapolitan Lappa,RT001-RW009
"POLYGON ((120.276274169474 -5.1141328794316,120.276617405124 -5.11419911634848,120.276594020747 -5.11431569303134,120.276897083342 -5.11437436322774,120.277146466902 -5.1144959250091,120.277231095986 -5.11433179050142,120.276937983676 -5.11417561385598,120.276816472809 -5.11403929392178,120.27680780839 -5.11383268296014,120.276764419336 -5.11371773510835,120.276443645099 -5.1136938516277,120.276449724543 -5.11347101848682,120.276849011478 -5.11360940235581,120.276876548509 -5.1138313151643,120.276835242963 -5.1138799364997,120.277017988708 -5.11412678322251,120.277290855642 -5.11403826748942,120.277325902771 -5.11392232432756,120.277262066929 -5.11379890093863,120.277403507129 -5.11371911206849,120.277693897627 -5.11399961977113,120.277577491091 -5.11417540453547,120.277551205744 -5.11425519334876,120.277630061785 -5.11429758115176,120.277593762973 -5.11444718513997,120.277852861392 -5.11445840543768,120.27783658951 -5.11477631379094,120.278163278821 -5.11476758689707,120.278138245158 -5.11465787736402,120.278090681197 -5.11435368265145,120.278153265356 -5.11425269994848,120.278462431102 -5.11431628165222,120.278695244174 -5.11392357102834,120.27883918774 -5.11401084007669,120.278801637245 -5.1140918756109,120.27895684596 -5.11416044413186,120.278791623779 -5.11445591203819,120.278802263087 -5.11449767647807,120.278819786651 -5.11483179189914,120.276201702654 -5.11478934779316,120.276230679986 -5.11424397304751,120.276274169474 -5.1141328794316))",0,RT02_RW01 TALIBUNGING,1.953035795678353,RT002-RW008,D:/PROYEK/RP2KPKPK SINJAI/DRAFT RP2KPKPK SINJAI 2023/DELINIASI KUMUH SK 2023 EDIT/KEL. LAPPA/RT02_RW01 TALIBUNGING.shx|layername=RT02_RW01 TALIBUNGING,RT02_RW08 TALIBUNGING,Kawasan Minapolitan Lappa,RT002-RW008
"POLYGON ((120.276897201281 -5.11781264228278,120.276860485241 -5.11806198087412,120.276823769201 -5.11821657075195,120.276721965635 -5.11825812716435,120.276673567219 -5.11846757144175,120.276630592763 -5.11866953550144,120.276418641077 -5.1186246546048,120.276243405431 -5.11863296588219,120.276109892558 -5.1186761845229,120.275998075527 -5.11865457520291,120.275896271962 -5.11857644919378,120.275811157505 -5.11844346873078,120.275706016118 -5.11838528976952,120.275659286612 -5.11826228280544,120.275645935325 -5.11812597776356,120.275195329379 -5.11804120266189,120.275066823239 -5.11839526330611,120.274936648188 -5.11835370690262,120.274863216108 -5.11817750772183,120.274841520266 -5.11801128203508,120.274644588778 -5.11787996371202,120.274599528184 -5.11777191697029,120.274502731351 -5.11774864536199,120.27444598838 -5.11787830145459,120.274554467589 -5.11805782523173,120.274564481054 -5.11820742834086,120.274454332934 -5.1182257131629,120.274269083823 -5.11823901121498,120.274237374516 -5.11789159951388,120.274352529369 -5.11772869826849,120.274093848177 -5.11761400246879,120.274182300456 -5.11752424052425,120.274521089371 -5.11771872472151,120.274624561847 -5.11774365858867,120.274976702049 -5.11756579698162,120.275413956708 -5.11769545311127,120.275595867998 -5.11779518857774,120.275939663645 -5.11787996371202,120.276031717658 -5.11786927902156,120.276153284242 -5.11782843372978,120.276296810581 -5.11784838082017,120.276303486224 -5.11791487111698,120.276678991179 -5.11800130849251,120.276757429992 -5.11779020180479,120.276897201281 -5.11781264228278))",0,RT02_RW02 TALIBUNGING,1.746208358339146,RT002-RW009,D:/PROYEK/RP2KPKPK SINJAI/DRAFT RP2KPKPK SINJAI 2023/DELINIASI KUMUH SK 2023 EDIT/KEL. LAPPA/RT02_RW02 TALIBUNGING.shx|layername=RT02_RW02 TALIBUNGING,RT02_RW09 TALIBUNGING,Kawasan Minapolitan Lappa,RT002-RW009
"POLYGON ((120.278805079374 -5.11492248924546,120.278757515413 -5.11530148557766,120.279010355416 -5.11537130066701,120.278969049871 -5.11564682085601,120.278818847889 -5.11595226165089,120.278667394224 -5.11593231450138,120.278628592045 -5.11602082997255,120.278989076802 -5.11617542034355,120.278907717395 -5.11639857895839,120.278651122342 -5.11631380362785,120.278550987688 -5.11646340714476,120.278726223333 -5.11655566262945,120.278601055015 -5.1167601206832,120.2783119162 -5.11661051723564,120.278334446497 -5.11650579480154,120.278057824513 -5.1164646538406,120.27791888768 -5.11640855252596,120.277788712629 -5.11632627058893,120.277852548471 -5.11607069783825,120.278002750453 -5.11617043355797,120.278047811048 -5.11566926140916,120.278275617387 -5.11570541563204,120.278271862338 -5.11538127425058,120.278341956596 -5.1152092299122,120.278405792438 -5.11489506187061,120.278805079374 -5.11492248924546))",0,RT03_RW01 TALIBUNGING,1.465037989579994,RT003-RW008,D:/PROYEK/RP2KPKPK SINJAI/DRAFT RP2KPKPK SINJAI 2023/DELINIASI KUMUH SK 2023 EDIT/KEL. LAPPA/RT03_RW01 TALIBUNGING.shx|layername=RT03_RW01 TALIBUNGING,RT03_RW08 TALIBUNGING,Kawasan Minapolitan Lappa,RT003-RW008
"POLYGON ((120.278020378324 -5.11771456907688,120.278062518325 -5.11775030761976,120.278143460504 -5.11817501433685,120.278165156346 -5.11838778315369,120.277973231591 -5.11839027653784,120.277792989213 -5.11876428405067,120.277896461689 -5.11883825439953,120.277919826442 -5.11887731738929,120.277822195154 -5.11904104946939,120.277812181688 -5.11915906952142,120.277755438717 -5.11924716898268,120.277697026835 -5.11923802658632,120.277649462874 -5.11925381799814,120.27750343317 -5.11915075825086,120.277463379308 -5.11921974179321,120.277411225842 -5.11919314572957,120.2773398799 -5.11930410117525,120.277194684651 -5.11949027356521,120.277067847422 -5.11940632977109,120.277046986035 -5.11929994554093,120.277179247225 -5.11915948508494,120.277271037325 -5.11920561263455,120.277498009209 -5.11881498283002,120.277331118118 -5.11866704211838,120.277117497521 -5.11856398227656,120.277089126036 -5.11865540633061,120.27695060643 -5.11865540633061,120.276933917321 -5.11852242588402,120.276673567219 -5.11846757144174,120.276721965635 -5.11825812716434,120.276823769201 -5.11821657075194,120.276860485241 -5.11806198087413,120.276897201281 -5.11781264228278,120.276977309005 -5.11776942358373,120.27711582861 -5.11781264228277,120.277052409996 -5.11799216607834,120.27735281396 -5.1180752789296,120.277407690883 -5.11785291598688,120.277563096735 -5.11798551704977,120.277796744262 -5.11811683535117,120.278020378324 -5.11771456907688))",0,RT03_RW02 TALIBUNGING,1.456626719946895,RT003-RW009,D:/PROYEK/RP2KPKPK SINJAI/DRAFT RP2KPKPK SINJAI 2023/DELINIASI KUMUH SK 2023 EDIT/KEL. LAPPA/RT03_RW02 TALIBUNGING.shx|layername=RT03_RW02 TALIBUNGING,RT03_RW09 TALIBUNGING,Kawasan Minapolitan Lappa,RT003-RW009
"POLYGON ((120.269405564506 -5.1191057734972,120.269475658764 -5.11893871692435,120.269507631304 -5.11889223445825,120.269721625552 -5.11903660086301,120.269761356061 -5.11911423520822,120.269715074861 -5.11923166953762,120.269755882952 -5.11939251146034,120.269805002845 -5.11942410913388,120.269839898571 -5.11939251228919,120.270017637583 -5.11929527045238,120.270048272935 -5.1192689544374,120.27006566033 -5.11921738537542,120.270422492447 -5.11941687334558,120.270586553033 -5.11952803234663,120.270887838194 -5.11966846733546,120.271197898642 -5.11966198642337,120.271383871919 -5.11953494292299,120.271405410821 -5.11952234288102,120.271538332929 -5.11944458474494,120.271583829067 -5.11951220193676,120.27152299778 -5.11968695596001,120.271241084752 -5.12002053077316,120.270557921323 -5.11986932954014,120.270502868582 -5.12047166857615,120.270407114661 -5.12068063288852,120.270343309853 -5.12069556894,120.269373020743 -5.12037989010234,120.269426342761 -5.12018094087223,120.269453903798 -5.12008984083352,120.268772317986 -5.11988609704906,120.268752178209 -5.11996551901326,120.268731692263 -5.12001933518203,120.268544406476 -5.12004577757864,120.268256519344 -5.12010312526301,120.267948994227 -5.12004233328834,120.267949301067 -5.11997008981194,120.267919402865 -5.11993553338226,120.267730887319 -5.11985582915358,120.267642111634 -5.11987266443276,120.267627779677 -5.11990971726871,120.267601266348 -5.12005754456486,120.267526495959 -5.12003577706336,120.267351143987 -5.11998472775204,120.267419186589 -5.11981002757437,120.267100832289 -5.11964656591595,120.266787846272 -5.11951493092246,120.266848375762 -5.11931397080677,120.267083692201 -5.11938378545827,120.2672251324 -5.1189898312535,120.267200098737 -5.11888136913553,120.267121242696 -5.11883773494496,120.267067420319 -5.11881529450294,120.267112480914 -5.11850486830744,120.267211363885 -5.11833407150112,120.267462952205 -5.11813709410578,120.267543059929 -5.11803611199983,120.267653208049 -5.1180435921564,120.267802158348 -5.11839515941515,120.267795899932 -5.1185784231224,120.267804661714 -5.11878537391232,120.267804661714 -5.11887139560652,120.267844715576 -5.11904842572334,120.267837205477 -5.11909205989956,120.267735819139 -5.1192354293147,120.267702023693 -5.11931895756784,120.267764607852 -5.11938378545827,120.267739574189 -5.11956829557199,120.267943598548 -5.11963686350608,120.268110072411 -5.11917932824305,120.268359157365 -5.11925662305161,120.268312845087 -5.11946856038197,120.268461795386 -5.11950222101036,120.268655806279 -5.11960195619509,120.268698363507 -5.11964434364391,120.268971230441 -5.11978646624592,120.26901378767 -5.11961816316116,120.269466896982 -5.11973285860148,120.26954074629 -5.11919802860081,120.269405564506 -5.1191057734972))",0,RT02_RW01 TAPPE'E,4.486253206786987,RT002-RW010,D:/PROYEK/RP2KPKPK SINJAI/DRAFT RP2KPKPK SINJAI 2023/DELINIASI KUMUH SK 2023 EDIT/KEL. LAPPA/TAPPEE.shx|layername=TAPPEE,RT02_RW010 TAPPE'E,Kawasan Minapolitan Lappa,RT002-RW010
